Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
frugal hat,Green,No,350,87,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,HeadCap,Yes,For sale,CapHatSimple1,11846,zB2YwDPXFAkqrfWGo
frugal hat,Blue-gray,No,350,87,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,HeadCap,Yes,For sale,CapHatSimple2,11847,XvM7B98w2X54g4838
geisha wig,Red,No,NFS,1350,Red,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya0,5695,fGEdJDfBN5EEhBjFj
geisha wig,Pink,No,NFS,1350,Pink,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya1,9741,HZxA8fN7NH8kMfH4P
geisha wig,Golden yellow,No,NFS,1350,Orange,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya2,9742,daRdXsccgpzPLvpWz
geisha wig,Green,No,NFS,1350,Green,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya3,9743,umAWMdQi84vc4BLvt
geisha wig,Blue,No,NFS,1350,Blue,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya4,9744,8dXu7jqM6YCLK5wSj
geisha wig,Purple,No,NFS,1350,Purple,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya5,9745,GLvMy7wJZEaiBREgu
geisha wig,Black,No,NFS,1350,Black,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cute,theatrical; work,Headgear_HasEar,No,Not for sale,CapWigGeisya6,9746,JKW7jE3fFnXoH6vyB
giant ribbon,Red,No,1470,367,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon0,9861,NWaA4reiG5GXxgXMS
giant ribbon,Green,No,1470,367,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon1,12052,uhM23tq3RxpJDFhsJ
giant ribbon,Blue,No,1470,367,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon2,12053,Rh6hZNJPHiZXLvAHJ
giant ribbon,Yellow,No,1470,367,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon3,12054,LbWPp7gGXze4MaLxm
giant ribbon,Orange,No,1470,367,Orange,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon4,12055,tySwtmJW5XaZ66nBx
giant ribbon,Pink,No,1470,367,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon5,12056,bkdobifkzuPTK7fxe
giant ribbon,White,No,1470,367,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon6,12057,SWbrNbBpjj4FWtPyE
giant ribbon,Black,No,1470,367,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTRibbon7,12058,zCcR8JcuDcusf8GdX
glengarry,Black,No,1320,330,Black,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,For sale,CapHatGreeneryRed,6049,wJL28HCtAeYiw9Qnf
gold helmet,Gold,Yes,NFS,50000,Yellow,Red,1x1,NA,Crafting,,All Year,No,1.0.0,Gorgeous,fairy tale; goth,HeadFullFace,No,Not for sale,CapFullfaceKnightGold,5346,BBTeM9iQR8tG5DCWA
gold rose crown,Gold,Yes,NFS,12000,Yellow,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentRose5,7378,FX33n2bWNfRJ6cuKm
gothic headdress,Purple,No,1120,280,Purple,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,No,For sale,CapHelmetHeaddress0,5683,6nyKqBfGMQyFYzH5b
gothic headdress,Black,No,1120,280,Black,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,No,For sale,CapHelmetHeaddress1,11897,xgnfJr4rfnJHpz3Cy
gothic headdress,Red,No,1120,280,Red,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,No,For sale,CapHelmetHeaddress2,11898,cA4XoM6rcf2WkamCd
gothic headdress,Pink,No,1120,280,Pink,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,No,For sale,CapHelmetHeaddress3,11899,3YJZivZRjNYpNojJE
gothic headdress,Blue,No,1120,280,Blue,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,No,For sale,CapHelmetHeaddress4,11900,Wvsj8vtWWZjrY6E7A
gothic headdress,Light purple,No,1120,280,Purple,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,No,For sale,CapHelmetHeaddress5,11901,ZgopQMMTea5nJSdbY
grape hat,Purple,No,700,175,Purple,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatGrape,5278,T7jWyxruDuEJssnYX
halo,Gold,No,2220,555,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Peak,Yes,For sale,CapOrnamentAAngel0,6921,h5uXo4cEWBngWp7sS
handmade crown,NA,No,300,75,Red,Colorful,1x1,NA,International Children's Day,,All Year,No,1.2.0,Active,fairy tale; theatrical,HeadHairOrnament_Top,Yes,Not in catalog,CapOrnamentCChildren0,12576,qtR8v5BvaApJkokuf
headband,Pink,No,1400,350,Pink,Colorful,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cute,comfy,Headgear_HasEar,No,For sale,CapWigTurban0,6093,2ZQBtmCyTt4kGY2gM
headband,Blue,No,1400,350,Blue,Colorful,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,comfy,Headgear_HasEar,No,For sale,CapWigTurban1,11894,mPfXwKGa6z727jCWn
headband,Purple,No,1400,350,Purple,Colorful,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,comfy,Headgear_HasEar,No,For sale,CapWigTurban2,11895,pMiCACYSmotv2pnjM
headband,Green,No,1400,350,Green,Colorful,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,comfy,Headgear_HasEar,No,For sale,CapWigTurban3,11896,j5Rqh4hpw7udSzMkx
headgear,Red,No,910,227,Red,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeHeadgear0,5687,jmnTEJgWu8kHL6CcQ
headgear,Blue,No,910,227,Blue,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeHeadgear1,11611,zP46qRtShEG5TzNzz
headgear,Green,No,910,227,Green,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeHeadgear2,11612,EjbvXi9Trp5gZiWBp
headkerchief,Green,No,490,122,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth; outdoorsy,HeadFullFace,No,For sale,CapFullfaceHokkamuriGreen,5322,K59p7jjXDCpeYStyh
heart hairpin,Pink,No,700,175,Pink,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHearthairpin0,9855,FoQyDjHid692cLQsr
heart hairpin,Red,No,700,175,Red,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHearthairpin1,12165,nsf444hSHhw4cqT9H
heart hairpin,Green,No,700,175,Green,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHearthairpin2,12166,qH6kogG5qtph3XpyQ
heart hairpin,Blue,No,700,175,Blue,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHearthairpin3,12167,BWs2TWo5MnAHfR9Qk
heart hairpin,Black,No,700,175,Black,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHearthairpin4,12168,qoHkG5w57FHejH7sW
helmet with goggles,Pink,No,1100,275,Pink,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet0,5435,GTB58K7ExPYkAxPYj
helmet with goggles,Green,No,1100,275,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet1,10230,KvThemab48jjKvtnD
helmet with goggles,Purple,No,1100,275,Purple,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet2,10231,jms7b32h94CH8XZg7
helmet with goggles,Blue,No,1100,275,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet3,10232,hZsMf2hdM5F4t9GwN
helmet with goggles,Red,No,1100,275,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet4,10233,M7hddkFgC8kGhWmS8
helmet with goggles,Light blue,No,1100,275,Light blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet5,10234,DExMtuaqW7nmbKpfy
helmet with goggles,Black,No,1100,275,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet6,10235,oNKeKYrhc57TYvMSQ
helmet with goggles,Yellow,No,1100,275,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeGogglehelmet7,10236,yhhDptKbgXLEAjvsm
hibiscus hairpin,Red,No,560,140,Red,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHibiscus0,8614,eCSHrbwdZvKvfuYA7
hibiscus hairpin,Yellow,No,560,140,Yellow,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHibiscus1,10848,qqegoEzGt7MfWh4sW
hibiscus hairpin,White,No,560,140,White,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHibiscus2,10849,79RboM5aoWXKBrJS9
hibiscus hairpin,Pink,No,560,140,Pink,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLHibiscus3,10850,WMsj6WkZyxhMKddte
hockey mask,White,No,1440,360,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,goth; sporty; work,HeadFace,No,For sale,AccessoryGlassmouthHockeyWhite,6041,NDgayuyJk7tRysSQr
hot-dog hood,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; theatrical,Headgear_HasBang,No,For sale,CapBangsSausage,5369,w2djDRA9FiE4WD6pX
hyacinth crown,Red,Yes,NFS,640,Red,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentHyacinth1,5096,AupxHTZM4fc5HJBRu
imitation cow skull,White,No,1120,280,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,goth; theatrical,HeadCap,Yes,For sale,CapHatCowWhite,5447,vWz6PnRkqiMa2KJkv
imp hood,Black,No,1760,440,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,No,For sale,CapCostumeDevil0,5464,f7MYQ3k8qYWwTtrcr
imp hood,Red,No,1760,440,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,No,For sale,CapCostumeDevil1,11707,RWdscwMxzzK7X6Sue
jester's cap,Purple & yellow,No,1900,475,Purple,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,Yes,For sale,CapHatClown0,5385,uzMtDwv5WzzBbLXK2
jester's cap,Black & white,No,1900,475,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,Yes,For sale,CapHatClown1,11860,ugMtz99HpaJBEppZS
jester's cap,Red & blue,No,1900,475,Red,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,Yes,For sale,CapHatClown2,11861,Th7opeed6gy9YnjG8
jester's cap,Green & red,No,1900,475,Green,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,Yes,For sale,CapHatClown3,11862,TpcZ2N8qWJhNcPaj3
jockey's helmet,Pink,No,1120,280,Pink,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey0,5367,kcuBkLhA6Ju8cK7hm
jockey's helmet,Orange,No,1120,280,Orange,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey1,11621,XuwsforNTPsop2YTa
jockey's helmet,Green,No,1120,280,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey2,11622,SPkZaA6vtp9GyksEx
jockey's helmet,Yellow,No,1120,280,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey3,11623,qGcN4thDwgwHxSxGP
jockey's helmet,Blue,No,1120,280,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey4,11624,4vqFYJqsEBAjCfdQQ
jockey's helmet,Red,No,1120,280,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey5,11625,6HEnKgG2N9jQoDN5H
jockey's helmet,Black,No,1120,280,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey6,11626,AmHMPAJ2qJotdbuiA
jockey's helmet,White,No,1120,280,White,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,HeadCap,Yes,For sale,CapHatJockey7,11627,6MbsXdjSnfoQzc39M
kaffiyeh,White,No,NFS,800,White,Black,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetKandula0,6052,BEAno4ew9FkKMfWwk
kaffiyeh,Red,No,NFS,800,Red,Black,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetKandula1,9747,eT6PXofnHskXrh9Ld
kaffiyeh,Black,No,NFS,800,Gray,Black,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetKandula2,9748,CLcMcBfgd6QoEYYCi
kappa cap,Green,No,980,245,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,No,For sale,CapCostumeKappa0,5331,zo2gb6sjpYjpkd6W8
kappa cap,Pink,No,980,245,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,No,For sale,CapCostumeKappa1,11696,FfTJH6jJ3QwpY8ZsX
kiwi hat,Green,No,770,192,Brown,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatKiwi,5276,vvPendWMdGWCSNvNw
knight's helmet,Gray,Yes,NFS,3750,Gray,Gray,1x1,NA,Crafting,,All Year,No,1.0.0,Cool,fairy tale; goth,HeadFullFace,No,Not for sale,CapFullfaceKnightIron,5334,ChakqZJq8igZjNDcH
knit cap with earflaps,Beige,No,1000,250,Beige,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit0,5370,RzwgjozkxRLE9GEyk
knit cap with earflaps,Blue,No,1000,250,Blue,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit1,10944,AWfqpyaXXNkjTrDRu
knit cap with earflaps,Pink,No,1000,250,Pink,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit2,10945,wRH25f3yhqqmvTqcC
knit cap with earflaps,Green,No,1000,250,Green,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit3,10946,qiEhhb3haazYea64f
knit cap with earflaps,Ruby red,No,1000,250,Red,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit4,10947,bXKhWsH9bw8dQmZ7z
knit cap with earflaps,Moss green,No,1000,250,Green,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit5,10948,8QmQoKrircphQa33a
knit cap with earflaps,Gray,No,1000,250,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Headgear_HasBang,No,For sale,CapBangsEarknit6,10949,F3qyTm7oAHPfLcvEC
knit hat,Black,No,560,140,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap0,5146,r4pSeABL8qCqDhJJE
knit hat,White,No,560,140,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap1,6880,puALkP9K5hCSFy95L
knit hat,Gray,No,560,140,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap2,6881,iCgkEpcFSWEmJGemk
knit hat,Ochre,No,560,140,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap3,6882,fJq4a2fGCePziMeEB
knit hat,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap4,11731,wphjM65y7bFkauqKs
knit hat,Blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap5,11732,8aKNtZT3ST39Fg4A5
knit hat,Green,No,560,140,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap6,11733,5dgwDfqZq9SP4kpD2
knit hat,Pink,No,560,140,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,Yes,For sale,CapHatKnitcap7,11734,SaqCM6GsWHfhuDgHR
Labelle cap,Twilight,No,2400,600,Purple,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,Yes,For sale,CapHatKatecap0,9880,ztboDBEmkeSqzkZyf
Labelle cap,Midnight,No,2400,600,Black,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,Yes,For sale,CapHatKatecap1,11746,7p2osKzqpSv8TSz5D
Labelle cap,Passion,No,2400,600,Red,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,Yes,For sale,CapHatKatecap2,11747,5oGF5aQ5C4hJfqRm2
Labelle cap,Ocean,No,2400,600,Blue,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,Yes,For sale,CapHatKatecap3,11748,RqpPoEjZ9jMYHcWZP
Labelle cap,Sunset,No,2400,600,Yellow,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,Yes,For sale,CapHatKatecap4,11749,7ofiXbFhJzfzaiTn6
Labelle cap,Love,No,2400,600,Pink,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,Yes,For sale,CapHatKatecap5,11750,fp3vkAthEFWPXhx6i
Labelle hat,Twilight,No,2500,625,Purple,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,Yes,For sale,CapHatKatehat0,9881,wGQfizPwiTjbeNxDs
Labelle hat,Midnight,No,2500,625,Black,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,Yes,For sale,CapHatKatehat1,11751,dkk6nawDAJhEtQHWv
Labelle hat,Passion,No,2500,625,Red,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,Yes,For sale,CapHatKatehat2,11752,ZasJY8MyebqqXFqKW
Labelle hat,Ocean,No,2500,625,Blue,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,Yes,For sale,CapHatKatehat3,11753,KGGqRzqpiddo5Czxw
Labelle hat,Sunset,No,2500,625,Yellow,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,Yes,For sale,CapHatKatehat4,11754,5fq7piPdz5rGNgBaP
Labelle hat,Love,No,2500,625,Pink,Black,1x1,NA,Labelle,,All Year,No,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,Yes,For sale,CapHatKatehat5,11755,PN3nhWn3rXBGdJomB
leaf mask,Green,Yes,NFS,200,Green,Green,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,goth; outdoorsy,HeadFace,Yes,Not for sale,CapMaskLeaf0,7291,SzZ9pCgSNQz4P2PRn
leaf-egg shell,None,Yes,NFS,800,Green,Green,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggleaf0,12441,nwNuAognQtrTGfTWn
lettered cap,Red,No,560,140,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatLogocap0,9866,7Q3wGGajkfDjfzhJz
