Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
pleather ankle booties,Mustard,No,1280,320,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesHighcutShortboots3,11681,ubApDpnHA6xBoteSP
pleather sneakers,White,No,700,175,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker0,4716,MvyqYcx2cPGoDnG2F
pleather sneakers,Black,No,700,175,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker1,10046,meSAwpgrLaXYTZ6PM
pleather sneakers,Red,No,700,175,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker2,10047,6MRPf3xicDyzPnwTT
pleather sneakers,Green,No,700,175,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker3,10048,wZN8iiWBhegci4vH8
pleather sneakers,Blue,No,700,175,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker4,10049,TJn6f2GivkPh3wNCW
pleather sneakers,Yellow,No,700,175,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker5,10050,XkKrKvtQ7WtaoPAFR
pleather sneakers,Light blue,No,700,175,Light blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker6,10051,YyTT7rtusTv5i2kf7
pleather sneakers,Orange,No,700,175,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker7,10052,hnwirvwCRgHHG9oSM
pom-pom boots,Pink,No,1600,400,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles0,5545,ikoDt2wBKC4tMdMTd
pom-pom boots,Red,No,1600,400,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles1,6860,jwWqyc6DdM7qBStcR
pom-pom boots,Yellow,No,1600,400,Yellow,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles2,6867,rSXv7GNTw2kzXvDMh
pom-pom boots,Purple,No,1600,400,Purple,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles3,11691,gNQ8dYScE5ZRJ4F6z
pom-pom boots,Green,No,1600,400,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles4,11692,6SYe4Ap54nWGsCEFY
pom-pom boots,Blue,No,1600,400,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles5,11693,ZbvBuyaGsoBguhSP7
pom-pom boots,Black,No,1600,400,Gray,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles6,11694,PyrYHQEgWYw5A5xxe
power boots,Red,No,3150,787,Red,Gray,1x1,NA,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered0,5698,EdeJCph8C4rwyyeDF
power boots,Blue,No,3150,787,Blue,Green,1x1,NA,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered1,11797,7Ps3tA9FuZdMPHFhN
power boots,Green,No,3150,787,Green,Purple,1x1,NA,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered2,11798,hMfdaCgqqdYB5SxcT
power boots,Black,No,3150,787,Black,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered3,11799,7hsm7pbTKWbeaqHQc
rain boots,Yellow,No,490,122,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots0,4733,QWCYpFbf4JEobjwav
rain boots,Green,No,490,122,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots1,11551,R3vuRBSPQ8kMsx4cn
rain boots,Blue,No,490,122,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots2,11552,bC58G7zF8S62ueYyS
rain boots,Purple,No,490,122,Purple,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots3,11553,yb8Xzzv8eeCS4TJq7
rain boots,Pink,No,490,122,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots4,11554,FHjX8EryuvqR8Lriq
rain boots,Red,No,490,122,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots5,11555,TBaCCXwZQrPpXfyRc
rain boots,Beige,No,490,122,Beige,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots6,11556,GThEGgGR9schjrSLL
rain boots,Black,No,490,122,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots7,11557,dBLH9boiqRY25CAkE
recycled boots,Brown,Yes,NFS,40,Brown,Gray,1x1,NA,Crafting,,All Year,No,1.0.0,Simple,outdoorsy,No,Not for sale,ShoesKneeRecyclingboots0,12326,pymFdvNQcZoDF2EQg
restroom slippers,Navy blue,No,350,87,Blue,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet0,5800,BJToZwde8mPrayZHC
restroom slippers,Red,No,350,87,Red,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet1,10105,YgbKhnaDc53vupcpX
restroom slippers,Green,No,350,87,Green,Green,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet2,10106,XF7u6KhqeRd99bJ7q
restroom slippers,Light blue,No,350,87,Light blue,Light blue,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet3,10107,ofPJY5TFLBryNjWwW
restroom slippers,Pink,No,350,87,Pink,Pink,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet4,10108,eLhP3LBZSerB3Rz2E
ribbon sandals,Blue,No,1300,325,Blue,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon0,5814,KeqaR8Ze6LyYW9RqA
ribbon sandals,White,No,1300,325,White,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon1,10721,Wq5syMKeGKA2qbD2s
ribbon sandals,Pink,No,1300,325,Pink,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon2,10722,QkAtu7Q6CJon4XNoa
ribbon sandals,Yellow,No,1300,325,Yellow,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon3,10723,Fk8yQ59e8fJdYiprE
ribbon sandals,Green,No,1300,325,Green,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon4,10724,RjfiqFkqYxszRspu3
ribbon sandals,Berry red,No,1300,325,Red,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon5,10725,NJEv8nHDPBobY8uF4
ribbon sandals,Black,No,1300,325,Black,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon6,10726,cb2sKjFjwFDFgsgSb
ribbon sandals,Beige,No,1300,325,Gray,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon7,10727,7yuxPjGQx5kfkhtnd
rubber-toe high tops,Blue,No,1260,315,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe0,5617,r495YqHHQjC5tS9tc
rubber-toe high tops,Olive,No,1260,315,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe1,10053,tfMMQyk3kTFo8Grj3
rubber-toe high tops,Beige,No,1260,315,Beige,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe2,10054,kxNYJ6ecrni3FYsQC
rubber-toe high tops,Pink,No,1260,315,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe3,10055,vdcE6F47jbNvpFHSS
rubber-toe high tops,Berry red,No,1260,315,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe4,10056,qKtTEY7u2itPu6kPf
rubber-toe high tops,Coral,No,1260,315,Orange,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe5,10057,HBFY9CWNhtx57khyM
rubber-toe high tops,Ivory,No,1260,315,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe6,10058,atTwSXfw9x52DbZRj
rubber-toe high tops,Black,No,1260,315,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe7,10059,LhiGsXbeLR3BfwEnT
rubber-toe sneakers,Purple,No,1080,270,Purple,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe0,6892,eq7PSgXfLfTbmKGKY
rubber-toe sneakers,Green,No,1080,270,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe1,10067,JCn5sFjYokpJtNyqZ
rubber-toe sneakers,Yellow,No,1080,270,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe2,10068,zd3N7wBnQEYNczJiS
rubber-toe sneakers,Light blue,No,1080,270,Light blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe3,10069,gFYvSYE6RhYPYfGRC
rubber-toe sneakers,Red,No,1080,270,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe4,10070,3uw8c5QGwBv954cDs
rubber-toe sneakers,Pink,No,1080,270,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe5,10071,WX8FE3WFJf588yRJq
rubber-toe sneakers,Blue,No,1080,270,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe6,10072,tiNSYwmShxfo2mTiP
rubber-toe sneakers,Black,No,1080,270,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe7,10073,n9ef92fAk5TDu29EN
samurai greaves,Red,No,4300,1075,Red,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard0,5546,su835EMzZKpv2Whv2
samurai greaves,Black,No,4300,1075,Black,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard1,11567,GpcGFYoMWDXKKvTuT
samurai greaves,Blue,No,4300,1075,Blue,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard2,11568,uxQmHGifmnCb3Boyw
samurai greaves,White,No,4300,1075,White,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard3,11569,MB4ES9NjTNx2DE5Ps
samurai greaves,Golden yellow,No,4300,1075,Orange,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard4,11570,vKNjjoQ6LLoQN6z2a
shiny bow platform shoes,Pink,No,2400,600,Pink,Pink,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita0,5606,JCHkpNJKK4q3f7G3R
shiny bow platform shoes,Black,No,2400,600,Black,Black,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita1,10149,xs3WYWx8mSTYQwq9n
shiny bow platform shoes,Red,No,2400,600,Red,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita2,10150,p3p8ifj6sWkrx5uuC
shiny bow platform shoes,Purple,No,2400,600,Purple,Purple,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita3,10151,947juCMoGceMJSytH
shiny bow platform shoes,Light blue,No,2400,600,Blue,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita4,10152,wwGACYDtygfqRdp5N
shiny bow platform shoes,White,No,2400,600,White,White,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita5,10153,vm3ugd64szb933prn
shiny bow platform shoes,Light purple,No,2400,600,Purple,Purple,1x1,NA,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita6,10154,tTGe9YJzagEXzFZjj
shower sandals,Black,No,350,87,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower0,4714,Zf4HuKDJSaXy5Qzwg
shower sandals,White,No,350,87,White,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower1,10696,TeepAoZAHJGpJXXv7
shower sandals,Gold,No,350,87,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower2,10697,ubXSMjNnaXDaobiAX
shower sandals,Red,No,350,87,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower3,10698,iH6Z7x6rcaxHCdHnW
shower sandals,Blue,No,350,87,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower4,10699,F8maThw5HTMMWxrEY
ski boots,White,No,1800,450,White,Blue,1x1,NA,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki0,5660,n2QGDJbTEi3ttYi7o
ski boots,Orange,No,1800,450,Orange,Black,1x1,NA,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki1,10992,2sC56DmBS9zFAY8fh
ski boots,Red,No,1800,450,Red,Black,1x1,NA,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki2,10993,FGXQs3vPFSaPSR6tr
ski boots,Lime,No,1800,450,Yellow,Green,1x1,NA,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki3,10994,ovpA5W2y9AL5XC5Hv
ski boots,Light blue,No,1800,450,Light blue,Yellow,1x1,NA,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki4,10995,9b8sNnAJRpZNaQZ3Y
ski boots,Purple,No,1800,450,Blue,Pink,1x1,NA,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki5,10996,kXThwqjtFGyQ98HwE
sky-egg shoes,None,Yes,NFS,800,Green,Green,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,No,Not for sale,ShoesLowcutEggsky0,12459,cfFHEY8TX3qfsWXc5
slip-on loafers,Yellow,No,490,122,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon0,5566,72obQqFyftJiNYhSP
slip-on loafers,Red,No,490,122,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon1,6884,ZTxijqo9K5Kh4D888
slip-on loafers,Blue,No,490,122,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon2,6885,HWaWPHrpsfMRPw9GS
slip-on loafers,Green,No,490,122,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon3,6889,CwnHY2c3C6oXDufr7
slip-on loafers,Black,No,490,122,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon4,6890,jyAseCiyNq9Zd9jKY
slip-on loafers,Light blue,No,490,122,Light blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon5,10081,kS2gPazmLfKkpTp7L
slip-on loafers,White,No,490,122,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon6,10082,evdWzeC43jXRiwusj
slip-on loafers,Beige,No,490,122,Beige,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon7,10083,SAuKXG665PM22Mw7A
slip-on sandals,Light blue,No,560,140,Light blue,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin0,5565,bek7zCaZSfGbYQhnk
slip-on sandals,Lime,No,560,140,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin1,10098,pxonyKAtPKaYnhH49
slip-on sandals,Black,No,560,140,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin2,10099,2DKQL5YxfRBYfyoSJ
slip-on sandals,Pink,No,560,140,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin3,10100,Fo7b3LxcBP9xWEKhv
slip-on sandals,Navy blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin4,10101,CaWkjvoY5Cw4gcESj
slip-on sandals,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin5,10102,K4wdSdsbzS4hWayuW
slip-on sandals,Orange,No,560,140,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin6,10103,5r2nWqrT9v5rAQWRA
slip-on sandals,Purple,No,560,140,Purple,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin7,10104,Dbu4WoRkqf82e3HhD
slip-on school shoes,Red,No,350,87,Red,White,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool0,5473,AGAqPgkMwAgR4rP3d
slip-on school shoes,Blue,No,350,87,Blue,White,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool1,10980,u8BD7oMwRB7suh4f4
slip-on school shoes,Green,No,350,87,Green,White,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool2,10981,BDCciYtBdfLFZsTKK
slip-on school shoes,Yellow,No,350,87,Yellow,White,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool3,10982,REPBefCd7N79fexSs
slip-on school shoes,Pink,No,350,87,Pink,White,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool4,10983,TByGGPr6Kj48zSXzT
slippers,Gray,No,350,87,Gray,Gray,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper0,5525,3w8MXDtDn4e56iX54
slippers,Black,No,350,87,Black,Black,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper1,10084,ahkFhsQDxdmbmEae4
slippers,White,No,350,87,White,White,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper2,10085,bpzqd39eBwbJssiHz
slippers,Pink,No,350,87,Pink,Pink,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper3,10086,7XL3FwRuMpX8pPSXM
slippers,Green,No,350,87,Green,Green,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper4,10087,YWYrqAtzzDkkBDF8c
slippers,Blue,No,350,87,Light blue,Light blue,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper5,10088,HqAwM9tDz8fPfjaZr
slippers,Red,No,350,87,Red,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper6,10089,XmM5wAFrFkbtD9D2m
slippers,Yellow,No,350,87,Yellow,Yellow,1x1,NA,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper7,10090,ohaR7XgRkjjK7WrAj
space boots,White,No,4300,1075,White,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,fairy tale; work,No,For sale,ShoesKneeSpaceWhite,5760,wJ5GGhiCqRiGiyADm
sporty sandals,Red,No,1300,325,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports0,5824,dB9Zh49MxmTnhe2sT
sporty sandals,Olive,No,1300,325,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports1,10728,vvY85zikpeYg4Y2bh
sporty sandals,Blue,No,1300,325,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports2,10729,fjn8jpqyKCATL5Zrj
sporty sandals,Purple,No,1300,325,Purple,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports3,10730,NPRvY4itdRnthXiXb
sporty sandals,Green,No,1300,325,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports4,10731,DAkrAkhrWzoLCghmY
sporty sandals,Pink,No,1300,325,Pink,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports5,10732,cFDQtHvQLzvDxXBmF
