"data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"CBH01",2008,11,12,"Y-274","F",1040,2002
"CBH01",2008,11,12,"Y-309","M",1560,2003
"CBH01",2008,11,12,"Y-310","M",1366,2003
"CBH01",2008,11,12,"Y-316","F",982,2003
"CBH01",2008,11,12,"Y-319","F",854,2003
"CBH01",2008,11,12,"Y-322","M",1486,2003
"CBH01",2008,11,12,"Y-324","F",1028,2003
"CBH01",2008,11,12,"Y-327","F",888,2003
"CBH01",2008,11,12,"Y-328","F",896,2003
"CBH01",2008,11,12,"Y-331","M",1538,2003
"CBH01",2008,11,12,"Y-334","F",966,2003
"CBH01",2008,11,12,"Y-337","F",982,2003
"CBH01",2008,11,12,"Y-338","M",1526,2003
"CBH01",2008,11,12,"Y-339","M",1504,2003
"CBH01",2008,11,12,"Y-355","F",852,2003
"CBH01",2008,11,12,"Y-358","F",1008,2003
"CBH01",2008,11,12,"Y-360","F",918,2003
"CBH01",2008,11,12,"Y-368","F",970,2003
"CBH01",2008,11,12,"Y-377","F",1010,2003
"CBH01",2008,11,12,"Y-384","F",938,2003
"CBH01",2008,11,12,"Y-389","F",1056,2003
"CBH01",2008,11,12,"Y-393","F",1014,2003
"CBH01",2008,11,12,"Y-397","M",1504,2003
"CBH01",2008,11,12,"Y-402","F",854,2004
"CBH01",2008,11,12,"Y-405","F",966,2004
"CBH01",2008,11,12,"Y-409","F",832,2004
"CBH01",2008,11,12,"Y-410","F",892,2004
"CBH01",2008,11,12,"Y-411","F",842,2004
"CBH01",2008,11,12,"Y-419","F",984,2004
"CBH01",2008,11,12,"Y-421","M",1356,2004
"CBH01",2008,11,12,"Y-422","F",802,2004
"CBH01",2008,11,12,"Y-423","F",908,2004
"CBH01",2008,11,12,"Y-425","F",890,2004
"CBH01",2008,11,12,"Y-428","M",1388,2004
"CBH01",2008,11,12,"Y-429","M",1356,2004
"CBH01",2008,11,12,"Y-430","F",976,2004
"CBH01",2008,11,12,"Y-437","M",1262,2004
"CBH01",2008,11,12,"Y-439","M",1374,2004
"CBH01",2008,11,12,"Y-442","F",1034,2004
"CBH01",2008,11,12,"Y-449","F",1046,2004
"CBH01",2008,11,12,"Y-455","M",1366,2004
"CBH01",2008,11,12,"Y-501","F",834,2005
"CBH01",2008,11,12,"Y-505","F",1144,2005
"CBH01",2008,11,12,"Y-507","F",966,2005
"CBH01",2008,11,12,"Y-520","F",952,2005
"CBH01",2008,11,12,"Y-523","M",1278,2005
"CBH01",2008,11,12,"Y-527","F",858,2005
"CBH01",2008,11,12,"Y-528","F",804,2005
"CBH01",2008,11,12,"Y-529","F",728,2005
"CBH01",2008,11,12,"Y-530","F",812,2005
"CBH01",2008,11,12,"Y-531","F",792,2005
"CBH01",2008,11,12,"Y-532","M",1258,2005
"CBH01",2008,11,12,"Y-539","M",1260,2005
"CBH01",2008,11,12,"Y-541","F",944,2005
"CBH01",2008,11,12,"Y-547","M",1234,2005
"CBH01",2008,11,12,"Y-556","F",824,2005
"CBH01",2008,11,12,"Y-558","F",784,2005
"CBH01",2008,11,12,"Y-561","M",1240,2005
"CBH01",2008,11,12,"Y-562","F",856,2005
"CBH01",2008,11,12,"Y-565","M",1288,2005
"CBH01",2008,11,12,"Y-566","F",856,2005
"CBH01",2008,11,12,"Y-567","F",884,2005
"CBH01",2008,11,12,"Y-573","F",956,2005
"CBH01",2008,11,12,"Y-575","F",876,2005
"CBH01",2008,11,12,"Y-577","F",908,2005
"CBH01",2008,11,12,"Y-6001","M",994,2006
"CBH01",2008,11,12,"Y-6002","F",772,2006
"CBH01",2008,11,12,"Y-6003","M",902,2006
"CBH01",2008,11,12,"Y-6004","M",902,2006
"CBH01",2008,11,12,"Y-6006","F",796,2006
"CBH01",2008,11,12,"Y-6008","F",936,2006
"CBH01",2008,11,12,"Y-6011","F",786,2006
"CBH01",2008,11,12,"Y-602","M",876,2006
"CBH01",2008,11,12,"Y-603","M",1002,2006
"CBH01",2008,11,12,"Y-604","F",782,2006
"CBH01",2008,11,12,"Y-605","F",866,2006
"CBH01",2008,11,12,"Y-606","M",924,2006
"CBH01",2008,11,12,"Y-610","M",940,2006
"CBH01",2008,11,12,"Y-611","M",876,2006
"CBH01",2008,11,12,"Y-612","F",754,2006
"CBH01",2008,11,12,"Y-615","M",1012,2006
"CBH01",2008,11,12,"Y-616","F",874,2006
"CBH01",2008,11,12,"Y-618","F",794,2006
"CBH01",2008,11,12,"Y-623","M",1008,2006
"CBH01",2008,11,12,"Y-624","M",972,2006
"CBH01",2008,11,12,"Y-625","F",786,2006
"CBH01",2008,11,12,"Y-626","M",854,2006
"CBH01",2008,11,12,"Y-627","F",862,2006
"CBH01",2008,11,12,"Y-630","F",982,2006
"CBH01",2008,11,12,"Y-631","M",824,2006
"CBH01",2008,11,12,"Y-633","M",1002,2006
"CBH01",2008,11,12,"Y-635","F",802,2006
"CBH01",2008,11,12,"Y-637","M",1058,2006
"CBH01",2008,11,12,"Y-638","M",852,2006
"CBH01",2008,11,12,"Y-639","M",1056,2006
"CBH01",2008,11,12,"Y-641","F",790,2006
"CBH01",2008,11,12,"Y-642","M",1034,2006
"CBH01",2008,11,12,"Y-643","M",988,2006
"CBH01",2008,11,12,"Y-645","M",1002,2006
"CBH01",2008,11,12,"Y-649","M",832,2006
"CBH01",2008,11,12,"Y-650","F",824,2006
"CBH01",2008,11,12,"Y-653","M",1098,2006
"CBH01",2008,11,12,"Y-654","F",766,2006
"CBH01",2008,11,12,"Y-659","M",964,2006
"CBH01",2008,11,12,"Y-660","F",780,2006
"CBH01",2008,11,12,"Y-661","M",956,2006
"CBH01",2008,11,12,"Y-664","M",956,2006
"CBH01",2008,11,12,"Y-667","F",798,2006
"CBH01",2008,11,12,"Y-669","M",958,2006
"CBH01",2008,11,12,"Y-672","M",952,2006
"CBH01",2008,11,12,"Y-673","M",944,2006
"CBH01",2008,11,12,"Y-674","F",880,2006
"CBH01",2008,11,12,"Y-675","M",1020,2006
"CBH01",2008,11,12,"Y-676","F",760,2006
"CBH01",2008,11,12,"Y-677","M",1040,2006
"CBH01",2008,11,12,"Y-678","F",826,2006
"CBH01",2008,11,12,"Y-680","M",920,2006
"CBH01",2008,11,12,"Y-684","F",736,2006
"CBH01",2008,11,12,"Y-685","F",834,2006
"CBH01",2008,11,12,"Y-688","M",1006,2006
"CBH01",2008,11,12,"Y-690","F",824,2006
"CBH01",2008,11,12,"Y-692","M",904,2006
"CBH01",2008,11,12,"Y-693","M",984,2006
"CBH01",2008,11,12,"Y-694","M",1000,2006
"CBH01",2008,11,12,"Y-695","M",962,2006
"CBH01",2008,11,12,"Y-698","M",932,2006
"CBH01",2008,11,12,"Y-701","F",542,2007
"CBH01",2008,11,12,"Y-702","F",604,2007
"CBH01",2008,11,12,"Y-703","M",740,2007
"CBH01",2008,11,12,"Y-704","F",520,2007
"CBH01",2008,11,12,"Y-705","M",574,2007
"CBH01",2008,11,12,"Y-706","M",542,2007
"CBH01",2008,11,12,"Y-707","F",550,2007
"CBH01",2008,11,12,"Y-708","F",464,2007
"CBH01",2008,11,12,"Y-709","M",632,2007
"CBH01",2008,11,12,"Y-710","M",628,2007
"CBH01",2008,11,12,"Y-7100","F",556,2007
"CBH01",2008,11,12,"Y-7101","F",468,2007
"CBH01",2008,11,12,"Y-7102","F",446,2007
"CBH01",2008,11,12,"Y-7103","F",380,2007
"CBH01",2008,11,12,"Y-7104","M",576,2007
"CBH01",2008,11,12,"Y-7105","F",600,2007
"CBH01",2008,11,12,"Y-7106","F",556,2007
"CBH01",2008,11,12,"Y-7107","F",572,2007
"CBH01",2008,11,12,"Y-7108","F",498,2007
"CBH01",2008,11,12,"Y-7109","F",576,2007
"CBH01",2008,11,12,"Y-711","M",698,2007
"CBH01",2008,11,12,"Y-7110","M",588,2007
"CBH01",2008,11,12,"Y-7111","F",560,2007
"CBH01",2008,11,12,"Y-7112","F",480,2007
"CBH01",2008,11,12,"Y-7113","M",638,2007
"CBH01",2008,11,12,"Y-7114","M",472,2007
"CBH01",2008,11,12,"Y-712","F",464,2007
"CBH01",2008,11,12,"Y-713","F",552,2007
"CBH01",2008,11,12,"Y-714","F",606,2007
"CBH01",2008,11,12,"Y-715","M",556,2007
"CBH01",2008,11,12,"Y-716","F",562,2007
"CBH01",2008,11,12,"Y-717","F",538,2007
"CBH01",2008,11,12,"Y-718","M",524,2007
"CBH01",2008,11,12,"Y-719","F",514,2007
"CBH01",2008,11,12,"Y-720","F",635,2007
"CBH01",2008,11,12,"Y-721","M",824,2007
"CBH01",2008,11,12,"Y-722","M",530,2007
"CBH01",2008,11,12,"Y-723","F",540,2007
"CBH01",2008,11,12,"Y-724","F",548,2007
"CBH01",2008,11,12,"Y-725","M",534,2007
"CBH01",2008,11,12,"Y-726","M",620,2007
"CBH01",2008,11,12,"Y-727","M",632,2007
"CBH01",2008,11,12,"Y-728","M",570,2007
"CBH01",2008,11,12,"Y-729","M",518,2007
"CBH01",2008,11,12,"Y-730","F",594,2007
"CBH01",2008,11,12,"Y-731","F",494,2007
"CBH01",2008,11,12,"Y-732","F",418,2007
"CBH01",2008,11,12,"Y-733","F",392,2007
"CBH01",2008,11,12,"Y-734","M",690,2007
"CBH01",2008,11,12,"Y-735","F",412,2007
"CBH01",2008,11,12,"Y-736","F",484,2007
"CBH01",2008,11,12,"Y-738","F",520,2007
"CBH01",2008,11,12,"Y-739","F",552,2007
"CBH01",2008,11,12,"Y-740","F",504,2007
"CBH01",2008,11,12,"Y-741","F",648,2007
"CBH01",2008,11,12,"Y-742","M",524,2007
"CBH01",2008,11,12,"Y-743","F",640,2007
"CBH01",2008,11,12,"Y-744","F",600,2007
"CBH01",2008,11,12,"Y-745","M",696,2007
"CBH01",2008,11,12,"Y-746","M",480,2007
"CBH01",2008,11,12,"Y-747","F",572,2007
"CBH01",2008,11,12,"Y-748","M",540,2007
"CBH01",2008,11,12,"Y-749","M",610,2007
"CBH01",2008,11,12,"Y-750","M",508,2007
"CBH01",2008,11,12,"Y-751","M",514,2007
"CBH01",2008,11,12,"Y-752","F",564,2007
"CBH01",2008,11,12,"Y-754","M",434,2007
"CBH01",2008,11,12,"Y-755","F",508,2007
"CBH01",2008,11,12,"Y-756","F",512,2007
"CBH01",2008,11,12,"Y-757","M",490,2007
"CBH01",2008,11,12,"Y-758","M",610,2007
"CBH01",2008,11,12,"Y-759","F",632,2007
"CBH01",2008,11,12,"Y-760","F",508,2007
"CBH01",2008,11,12,"Y-761","M",548,2007
"CBH01",2008,11,12,"Y-762","F",526,2007
"CBH01",2008,11,12,"Y-763","F",608,2007
"CBH01",2008,11,12,"Y-764","F",428,2007
"CBH01",2008,11,12,"Y-765","M",776,2007
"CBH01",2008,11,12,"Y-766","F",440,2007
"CBH01",2008,11,12,"Y-767","F",592,2007
"CBH01",2008,11,12,"Y-768","M",738,2007
"CBH01",2008,11,12,"Y-770","M",604,2007
"CBH01",2008,11,12,"Y-771","F",466,2007
"CBH01",2008,11,12,"Y-772","F",570,2007
"CBH01",2008,11,12,"Y-773","M",596,2007
"CBH01",2008,11,12,"Y-774","F",462,2007
"CBH01",2008,11,12,"Y-775","F",598,2007
"CBH01",2008,11,12,"Y-776","M",550,2007
"CBH01",2008,11,12,"Y-777","M",614,2007
"CBH01",2008,11,12,"Y-778","M",610,2007
"CBH01",2008,11,12,"Y-779","M",806,2007
"CBH01",2008,11,12,"Y-780","M",626,2007
"CBH01",2008,11,12,"Y-781","F",522,2007
"CBH01",2008,11,12,"Y-782","M",448,2007
"CBH01",2008,11,12,"Y-783","M",584,2007
"CBH01",2008,11,12,"Y-785","M",746,2007
"CBH01",2008,11,12,"Y-786","M",666,2007
"CBH01",2008,11,12,"Y-787","F",586,2007
"CBH01",2008,11,12,"Y-788","F",556,2007
"CBH01",2008,11,12,"Y-789","F",508,2007
"CBH01",2008,11,12,"Y-790","F",510,2007
"CBH01",2008,11,12,"Y-791","M",676,2007
"CBH01",2008,11,12,"Y-792","F",510,2007
"CBH01",2008,11,12,"Y-793","F",528,2007
"CBH01",2008,11,12,"Y-794","M",734,2007
"CBH01",2008,11,12,"Y-795","M",608,2007
"CBH01",2008,11,12,"Y-796","M",542,2007
"CBH01",2008,11,12,"Y-797","M",638,2007
"CBH01",2008,11,12,"Y-798","M",570,2007
"CBH01",2008,11,12,"Y-799","F",474,2007
"CBH01",2008,11,12,"Y-801","F",276,2008
"CBH01",2008,11,12,"Y-802","M",352,2008
"CBH01",2008,11,12,"Y-803","M",320,2008
"CBH01",2008,11,12,"Y-804","F",348,2008
"CBH01",2008,11,12,"Y-805","F",324,2008
"CBH01",2008,11,12,"Y-806","M",220,2008
"CBH01",2008,11,12,"Y-807","M",294,2008
"CBH01",2008,11,12,"Y-808","F",348,2008
"CBH01",2008,11,12,"Y-809","M",390,2008
"CBH01",2008,11,12,"Y-810","M",352,2008
"CBH01",2008,11,12,"Y-811","F",274,2008
"CBH01",2008,11,12,"Y-812","F",358,2008
"CBH01",2008,11,12,"Y-813","F",306,2008
"CBH01",2008,11,12,"Y-814","F",282,2008
"CBH01",2008,11,12,"Y-815","F",326,2008
"CBH01",2008,11,12,"Y-816","M",362,2008
"CBH01",2008,11,12,"Y-817","M",244,2008
"CBH01",2008,11,12,"Y-818","F",286,2008
"CBH01",2008,11,12,"Y-819","M",338,2008
"CBH01",2008,11,12,"Y-820","M",372,2008
"CBH01",2008,11,12,"Y-821","M",324,2008
"CBH01",2008,11,12,"Y-822","M",344,2008
"CBH01",2008,11,12,"Y-823","M",314,2008
"CBH01",2008,11,12,"Y-824","M",306,2008
"CBH01",2008,11,12,"Y-825","M",276,2008
"CBH01",2008,11,12,"Y-826","M",300,2008
"CBH01",2008,11,12,"Y-827","F",330,2008
"CBH01",2008,11,12,"Y-828","F",344,2008
"CBH01",2008,11,12,"Y-829","F",404,2008
"CBH01",2008,11,12,"Y-830","F",370,2008
"CBH01",2008,11,12,"Y-831","M",298,2008
"CBH01",2008,11,12,"Y-832","F",280,2008
"CBH01",2008,11,12,"Y-833","F",270,2008
"CBH01",2008,11,12,"Y-834","F",362,2008
"CBH01",2008,11,12,"Y-835","F",386,2008
"CBH01",2008,11,12,"Y-836","F",238,2008
"CBH01",2008,11,12,"Y-837","F",252,2008
"CBH01",2008,11,12,"Y-838","F",308,2008
"CBH01",2008,11,12,"Y-839","F",326,2008
"CBH01",2008,11,12,"Y-840","F",238,2008
"CBH01",2008,11,12,"Y-841","F",368,2008
"CBH01",2008,11,12,"Y-842","F",308,2008
"CBH01",2008,11,12,"Y-843","M",368,2008
"CBH01",2008,11,12,"Y-844","M",362,2008
"CBH01",2008,11,12,"Y-845","M",378,2008
"CBH01",2008,11,12,"Y-846","F",336,2008
"CBH01",2008,11,12,"Y-847","F",338,2008
"CBH01",2008,11,12,"Y-848","M",402,2008
"CBH01",2008,11,12,"Y-849","M",382,2008
"CBH01",2008,11,12,"Y-850","F",372,2008
"CBH01",2008,11,12,"Y-851","F",256,2008
"CBH01",2008,11,12,"Y-852","F",208,2008
"CBH01",2008,11,12,"Y-853","M",390,2008
"CBH01",2008,11,12,"Y-854","F",298,2008
"CBH01",2008,11,12,"Y-855","F",304,2008
"CBH01",2008,11,12,"Y-856","M",374,2008
"CBH01",2008,11,12,"Y-857","M",344,2008
"CBH01",2008,11,12,"Y-858","M",390,2008
"CBH01",2008,11,12,"Y-859","M",292,2008
"CBH01",2008,11,12,"Y-860","F",328,2008
"CBH01",2008,11,12,"Y-861","M",352,2008
"CBH01",2008,11,12,"Y-862","F",304,2008
"CBH01",2008,11,12,"Y-863","M",272,2008
"CBH01",2008,11,12,"Y-864","F",356,2008
"CBH01",2008,11,12,"Y-865","F",332,2008
"CBH01",2008,11,12,"Y-866","F",288,2008
"CBH01",2008,11,12,"Y-867","M",284,2008
"CBH01",2008,11,12,"Y-868","M",306,2008
"CBH01",2008,11,12,"Y-869","F",418,2008
"CBH01",2008,11,12,"Y-870","F",326,2008
"CBH01",2008,11,12,"Y-871","F",324,2008
"CBH01",2008,11,12,"Y-872","M",318,2008
"CBH01",2008,11,12,"Y-873","M",310,2008
"CBH01",2008,11,12,"Y-874","M",376,2008
"CBH01",2008,11,12,"Y-875","F",366,2008
"CBH01",2008,11,12,"Y-876","F",332,2008
"CBH01",2008,11,12,"Y-877","M",342,2008
"CBH01",2008,11,12,"Y-878","F",310,2008
"CBH01",2008,11,12,"Y-879","M",288,2008
"CBH01",2009,10,26,"A11","F",1080,NA
"CBH01",2009,10,26,"A12","F",1020,NA
"CBH01",2009,10,26,"A14","F",1045,NA
"CBH01",2009,10,26,"A18","F",990,NA
"CBH01",2009,10,26,"B12","F",970,NA
"CBH01",2009,10,26,"W-444","F",1030,1994
"CBH01",2009,10,26,"W-514","F",1060,1995
"CBH01",2009,10,26,"W-531","F",960,1995
"CBH01",2009,10,26,"W-539","F",980,1995
"CBH01",2009,10,26,"W-645","F",1040,1996
"CBH01",2009,10,26,"W-651","F",1095,1996
"CBH01",2009,10,26,"W-734","F",1035,1997
"CBH01",2009,10,26,"W-738","F",1085,1997
"CBH01",2009,10,26,"W-743","F",1065,1997
"CBH01",2009,10,26,"W-753","F",1180,1997
"CBH01",2009,10,26,"W-764","F",745,1997
"CBH01",2009,10,26,"W-765","F",925,1997
"CBH01",2009,10,26,"W-801","F",935,1998
"CBH01",2009,10,26,"W-804","F",1082,1998
"CBH01",2009,10,26,"W-834","F",760,1998
"CBH01",2009,10,26,"W-837","F",1010,1998
"CBH01",2009,10,26,"W-838","F",1075,1998
"CBH01",2009,10,26,"W-840","F",1045,1998
"CBH01",2009,10,26,"W-867","F",935,1998
"CBH01",2009,10,26,"W-868","F",1035,1998
"CBH01",2009,10,26,"W-869","F",950,1998
"CBH01",2009,10,26,"W-870","F",945,1998
"CBH01",2009,10,26,"W-871","F",1050,1998
"CBH01",2009,10,26,"W-918","F",1015,1999
"CBH01",2009,10,26,"W-939","F",890,1999
"CBH01",2009,10,26,"W-942","F",1035,1999
"CBH01",2009,10,26,"W-959","F",795,1999
"CBH01",2009,10,26,"W-962","F",970,1999
"CBH01",2009,10,26,"W-963","F",925,1999
"CBH01",2009,10,26,"W-966","F",1095,1999
"CBH01",2009,10,26,"W-975","F",872,1999
"CBH01",2009,10,26,"W-976","F",925,1999
"CBH01",2009,10,26,"Y-001","F",985,2000
"CBH01",2009,10,26,"Y-008","F",1055,2000
"CBH01",2009,10,26,"Y-023","F",950,2000
"CBH01",2009,10,26,"Y-026","F",995,2000
"CBH01",2009,10,26,"Y-036","F",1155,2000
"CBH01",2009,10,26,"Y-044","F",1075,2000
"CBH01",2009,10,26,"Y-048","F",1065,2000
"CBH01",2009,10,26,"Y-061","F",1030,2000
"CBH01",2009,10,26,"Y-072","F",1010,2000
"CBH01",2009,10,26,"Y-074","F",925,2000
"CBH01",2009,10,26,"Y-075","F",1110,2000
"CBH01",2009,10,26,"Y-116","F",1050,2001
"CBH01",2009,10,26,"Y-117","F",1130,2001
"CBH01",2009,10,26,"Y-118","F",980,2001
"CBH01",2009,10,26,"Y-139","F",1015,2001
"CBH01",2009,10,26,"Y-158","F",860,2001
"CBH01",2009,10,26,"Y-161","F",1060,2001
"CBH01",2009,10,26,"Y-166","F",1220,2001
"CBH01",2009,10,26,"Y-214","F",930,2002
"CBH01",2009,10,26,"Y-215","F",895,2002
"CBH01",2009,10,26,"Y-217","F",920,2002
"CBH01",2009,10,26,"Y-233","F",995,2002
"CBH01",2009,10,26,"Y-238","F",1055,2002
"CBH01",2009,10,26,"Y-241","F",1085,2002
"CBH01",2009,10,26,"Y-245","F",1045,2002
"CBH01",2009,10,26,"Y-246","F",945,2002
"CBH01",2009,10,26,"Y-248","F",975,2002
"CBH01",2009,10,26,"Y-258","F",1105,2002
"CBH01",2009,10,26,"Y-264","F",995,2002
"CBH01",2009,10,26,"Y-269","F",925,2002
"CBH01",2009,10,26,"Y-270","F",1055,2002
"CBH01",2009,10,26,"Y-274","F",1085,2002
"CBH01",2009,10,26,"Y-305","M",1480,2003
"CBH01",2009,10,26,"Y-309","M",1560,2003
"CBH01",2009,10,26,"Y-310","M",1540,2003
"CBH01",2009,10,26,"Y-316","F",1055,2003
"CBH01",2009,10,26,"Y-319","F",870,2003
"CBH01",2009,10,26,"Y-322","M",1595,2003
"CBH01",2009,10,26,"Y-324","F",1080,2003
"CBH01",2009,10,26,"Y-327","F",945,2003
"CBH01",2009,10,26,"Y-328","F",995,2003
"CBH01",2009,10,26,"Y-331","M",1660,2003
"CBH01",2009,10,26,"Y-334","F",1010,2003
"CBH01",2009,10,26,"Y-337","F",990,2003
"CBH01",2009,10,26,"Y-338","M",1625,2003
"CBH01",2009,10,26,"Y-339","M",1635,2003
"CBH01",2009,10,26,"Y-355","F",830,2003
"CBH01",2009,10,26,"Y-358","F",995,2003
"CBH01",2009,10,26,"Y-360","F",990,2003
"CBH01",2009,10,26,"Y-368","F",1085,2003
"CBH01",2009,10,26,"Y-377","F",1000,2003
"CBH01",2009,10,26,"Y-384","F",1005,2003
"CBH01",2009,10,26,"Y-389","F",1190,2003
"CBH01",2009,10,26,"Y-393","F",1035,2003
"CBH01",2009,10,26,"Y-397","M",1530,2003
"CBH01",2009,10,26,"Y-402","F",875,2004
"CBH01",2009,10,26,"Y-405","F",1045,2004
"CBH01",2009,10,26,"Y-409","F",895,2004
"CBH01",2009,10,26,"Y-410","F",925,2004
"CBH01",2009,10,26,"Y-411","F",935,2004
"CBH01",2009,10,26,"Y-419","F",1035,2004
"CBH01",2009,10,26,"Y-421","M",1605,2004
"CBH01",2009,10,26,"Y-422","F",945,2004
"CBH01",2009,10,26,"Y-423","F",965,2004
"CBH01",2009,10,26,"Y-425","F",865,2004
"CBH01",2009,10,26,"Y-428","M",1455,2004
"CBH01",2009,10,26,"Y-429","M",1595,2004
"CBH01",2009,10,26,"Y-430","F",1255,2004
"CBH01",2009,10,26,"Y-437","M",1365,2004
"CBH01",2009,10,26,"Y-439","M",1515,2004
"CBH01",2009,10,26,"Y-442","F",1160,2004
"CBH01",2009,10,26,"Y-449","F",1030,2004
"CBH01",2009,10,26,"Y-455","M",1525,2004
"CBH01",2009,10,26,"Y-501","F",905,2005
"CBH01",2009,10,26,"Y-505","F",1255,2005
"CBH01",2009,10,26,"Y-507","F",1075,2005
"CBH01",2009,10,26,"Y-520","F",1010,2005
"CBH01",2009,10,26,"Y-523","M",1455,2005
"CBH01",2009,10,26,"Y-527","F",925,2005
"CBH01",2009,10,26,"Y-528","F",1000,2005
"CBH01",2009,10,26,"Y-529","F",910,2005
"CBH01",2009,10,26,"Y-530","F",930,2005
"CBH01",2009,10,26,"Y-532","M",1385,2005
"CBH01",2009,10,26,"Y-539","M",1480,2005
"CBH01",2009,10,26,"Y-541","F",1075,2005
"CBH01",2009,10,26,"Y-547","M",1450,2005
"CBH01",2009,10,26,"Y-556","F",735,2005
"CBH01",2009,10,26,"Y-558","F",895,2005
"CBH01",2009,10,26,"Y-561","M",1385,2005
"CBH01",2009,10,26,"Y-562","F",810,2005
"CBH01",2009,10,26,"Y-565","M",1450,2005
"CBH01",2009,10,26,"Y-566","F",1035,2005
"CBH01",2009,10,26,"Y-567","F",915,2005
"CBH01",2009,10,26,"Y-573","F",1000,2005
"CBH01",2009,10,26,"Y-575","F",1025,2005
"CBH01",2009,10,26,"Y-577","F",1000,2005
"CBH01",2009,10,26,"Y-6001","M",1200,2006
"CBH01",2009,10,26,"Y-6006","F",940,2006
"CBH01",2009,10,26,"Y-6008","F",895,2006
"CBH01",2009,10,26,"Y-605","F",870,2006
"CBH01",2009,10,26,"Y-616","F",1045,2006
"CBH01",2009,10,26,"Y-618","F",830,2006
"CBH01",2009,10,26,"Y-627","F",875,2006
"CBH01",2009,10,26,"Y-630","F",990,2006
"CBH01",2009,10,26,"Y-635","F",790,2006
"CBH01",2009,10,26,"Y-637","M",1265,2006
"CBH01",2009,10,26,"Y-639","M",1240,2006
"CBH01",2009,10,26,"Y-641","F",855,2006
"CBH01",2009,10,26,"Y-642","M",1275,2006
"CBH01",2009,10,26,"Y-645","M",1215,2006
"CBH01",2009,10,26,"Y-650","F",820,2006
"CBH01",2009,10,26,"Y-653","M",1285,2006
"CBH01",2009,10,26,"Y-654","F",770,2006
"CBH01",2009,10,26,"Y-659","M",1185,2006
"CBH01",2009,10,26,"Y-667","F",825,2006
"CBH01",2009,10,26,"Y-673","M",1150,2006
"CBH01",2009,10,26,"Y-674","F",915,2006
"CBH01",2009,10,26,"Y-676","F",855,2006
"CBH01",2009,10,26,"Y-678","F",795,2006
"CBH01",2009,10,26,"Y-685","F",925,2006
"CBH01",2009,10,26,"Y-688","M",1170,2006
"CBH01",2009,10,26,"Y-690","F",930,2006
"CBH01",2009,10,26,"Y-694","M",1185,2006
"CBH01",2009,10,26,"Y-702","F",865,2007
"CBH01",2009,10,26,"Y-703","M",1105,2007
"CBH01",2009,10,26,"Y-704","F",750,2007
"CBH01",2009,10,26,"Y-705","M",855,2007
"CBH01",2009,10,26,"Y-707","F",765,2007
"CBH01",2009,10,26,"Y-708","F",700,2007
"CBH01",2009,10,26,"Y-709","M",875,2007
"CBH01",2009,10,26,"Y-710","M",970,2007
"CBH01",2009,10,26,"Y-7100","F",780,2007
"CBH01",2009,10,26,"Y-7102","F",635,2007
"CBH01",2009,10,26,"Y-7104","M",785,2007
"CBH01",2009,10,26,"Y-7105","F",850,2007
"CBH01",2009,10,26,"Y-7106","F",830,2007
"CBH01",2009,10,26,"Y-7107","F",830,2007
"CBH01",2009,10,26,"Y-7108","F",750,2007
"CBH01",2009,10,26,"Y-7109","F",785,2007
"CBH01",2009,10,26,"Y-711","M",1045,2007
"CBH01",2009,10,26,"Y-7110","M",865,2007
"CBH01",2009,10,26,"Y-7111","F",820,2007
"CBH01",2009,10,26,"Y-7113","M",910,2007
"CBH01",2009,10,26,"Y-7114","M",755,2007
"CBH01",2009,10,26,"Y-712","F",650,2007
"CBH01",2009,10,26,"Y-713","F",760,2007
"CBH01",2009,10,26,"Y-715","M",790,2007
"CBH01",2009,10,26,"Y-719","F",675,2007
"CBH01",2009,10,26,"Y-720","F",830,2007
"CBH01",2009,10,26,"Y-721","M",1065,2007
"CBH01",2009,10,26,"Y-724","F",810,2007
"CBH01",2009,10,26,"Y-726","M",925,2007
"CBH01",2009,10,26,"Y-727","M",865,2007
"CBH01",2009,10,26,"Y-730","F",830,2007
"CBH01",2009,10,26,"Y-731","F",715,2007
"CBH01",2009,10,26,"Y-734","M",1000,2007
"CBH01",2009,10,26,"Y-736","F",660,2007
"CBH01",2009,10,26,"Y-738","F",720,2007
"CBH01",2009,10,26,"Y-741","F",885,2007
"CBH01",2009,10,26,"Y-743","F",850,2007
"CBH01",2009,10,26,"Y-744","F",775,2007
"CBH01",2009,10,26,"Y-745","M",950,2007
"CBH01",2009,10,26,"Y-747","F",810,2007
"CBH01",2009,10,26,"Y-749","M",875,2007
"CBH01",2009,10,26,"Y-750","M",785,2007
"CBH01",2009,10,26,"Y-752","F",765,2007
"CBH01",2009,10,26,"Y-755","F",705,2007
"CBH01",2009,10,26,"Y-758","M",855,2007
"CBH01",2009,10,26,"Y-759","F",805,2007
"CBH01",2009,10,26,"Y-760","F",760,2007
"CBH01",2009,10,26,"Y-761","M",795,2007
"CBH01",2009,10,26,"Y-763","F",815,2007
"CBH01",2009,10,26,"Y-765","M",1105,2007
"CBH01",2009,10,26,"Y-767","F",820,2007
"CBH01",2009,10,26,"Y-768","M",1025,2007
"CBH01",2009,10,26,"Y-771","F",675,2007
"CBH01",2009,10,26,"Y-775","F",775,2007
"CBH01",2009,10,26,"Y-777","M",840,2007
"CBH01",2009,10,26,"Y-778","M",895,2007
